session_pitch,time,rear_ankle_angle_x,rear_ankle_angle_y,rear_ankle_angle_z,elbow_angle_x,elbow_angle_y,elbow_angle_z,rear_hip_angle_x,rear_hip_angle_y,rear_hip_angle_z,rear_knee_angle_x,rear_knee_angle_y,rear_knee_angle_z,shoulder_angle_x,shoulder_angle_y,shoulder_angle_z,wrist_angle_x,wrist_angle_y,wrist_angle_z,pelvis_angle_x,pelvis_angle_y,pelvis_angle_z,lead_ankle_angle_x,lead_ankle_angle_y,lead_ankle_angle_z,glove_elbow_angle_x,glove_elbow_angle_y,glove_elbow_angle_z,lead_hip_angle_x,lead_hip_angle_y,lead_hip_angle_z,lead_knee_angle_x,lead_knee_angle_y,lead_knee_angle_z,glove_shoulder_angle_x,glove_shoulder_angle_y,glove_shoulder_angle_z,glove_wrist_angle_x,glove_wrist_angle_y,glove_wrist_angle_z,torso_angle_x,torso_angle_y,torso_angle_z,torso_pelvis_angle_x,torso_pelvis_angle_y,torso_pelvis_angle_z,pkh_time,fp_10_time,fp_100_time,MER_time,BR_time,MIR_time
1031_2,1.4944,88.5154,17.9628,23.7935,53.2708,0,36.8092,6.735,-0.163,27.0245,34.5557,0,0,-97.8895,63.2419,7.9496,-9.8658,9.4533,0,47.8117,-4.8682,106.7517,72.9324,6.38,8.0483,67.4976,0,8.0606,-80.3939,-22.6815,-25.9388,22.0682,0,0,-13.2116,39.1881,1.209,29.5753,5.4842,0,56.7267,-11.5461,141.7822,-8.2812,25.7414,-25.0162,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.4972,88.7666,18.0523,23.5262,53.7666,0,35.8412,6.8124,0.0373,27.722,34.8712,0,0,-98.3714,62.277,7.1037,-10.6855,9.2424,0,48.6363,-4.8618,107.1008,72.8273,5.9194,7.8044,66.9931,0,8.8042,-80.9533,-22.6397,-25.6685,21.7411,0,0,-12.3731,39.2859,0.7887,29.6555,5.4238,0,56.8303,-12.1568,142.0742,-7.7234,25.4342,-25.3875,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5,89.0121,18.175,23.2548,54.1886,0,34.8583,6.9243,0.2269,28.2603,35.2147,0,0,-98.8336,61.401,6.3649,-11.4553,9.043,0,49.3316,-4.8498,107.3987,72.737,5.4624,7.5721,66.5149,0,9.4954,-81.4145,-22.5787,-25.3641,21.4428,0,0,-11.6116,39.3842,0.4345,29.7285,5.3556,0,56.9341,-12.6906,142.3224,-7.2725,25.1691,-25.7131,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5028,89.2414,18.314,22.9935,54.5407,0,33.9134,7.0571,0.4007,28.6584,35.5608,0,0,-99.2602,60.6289,5.733,-12.1458,8.8703,0,49.9013,-4.8336,107.646,72.6618,5.031,7.3598,66.078,0,10.1134,-81.7827,-22.5071,-25.0519,21.1789,0,0,-10.941,39.4779,0.1434,29.7941,5.2852,0,57.0334,-13.1451,142.5279,-6.9199,24.9463,-25.9919,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5056,89.4461,18.4547,22.7542,54.8274,0,33.0514,7.1972,0.5541,28.9387,35.8876,0,0,-99.6383,59.9707,5.207,-12.7375,8.7321,0,50.3535,-4.8152,107.8451,72.6011,4.643,7.1741,65.6943,0,10.6441,-82.0666,-22.4326,-24.754,20.9534,0,0,-10.3703,39.5632,-0.0894,29.8516,5.2174,0,57.1241,-13.5206,142.6931,-6.6542,24.7643,-26.224,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5083,89.6204,18.5857,22.5461,55.0541,0,32.3052,7.3322,0.6842,29.1251,36.1785,0,0,-99.959,59.4304,4.783,-13.2214,8.6296,0,50.6997,-4.7964,108,72.5538,4.3106,7.0187,65.3714,0,11.0807,-82.277,-22.3617,-24.4874,20.7681,0,0,-9.9028,39.6369,-0.2696,29.9003,5.1563,0,57.2029,-13.8204,142.8215,-6.4618,24.6207,-26.4108,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5111,89.7616,18.699,22.3745,55.2273,0,31.6935,7.4526,0.7896,29.2406,36.4227,0,0,-100.2185,59.0057,4.4542,-13.598,8.5593,0,50.9544,-4.779,108.1156,72.5185,4.0401,6.895,65.1121,0,11.4235,-82.4265,-22.2993,-24.263,20.6222,0,0,-9.536,39.6975,-0.404,29.9401,5.1045,0,57.268,-14.0504,142.9175,-6.3287,24.5117,-26.5554,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5139,89.8697,18.7904,22.241,55.3541,0,31.2205,7.5524,0.8706,29.3062,36.6157,0,0,-100.4176,58.6878,4.2108,-13.8758,8.5153,0,51.1332,-4.7641,108.1982,72.4932,3.8317,6.8016,64.9145,0,11.6789,-82.5276,-22.2481,-24.0856,20.5131,0,0,-9.2621,39.7445,-0.5001,29.971,5.0633,0,57.3189,-14.2187,142.9861,-6.2413,24.4327,-26.6623,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5167,89.9474,18.8589,22.1434,55.4422,0,30.8775,7.629,0.9293,29.3393,36.7584,0,0,-100.5613,58.4631,4.0402,-14.0686,8.4905,0,51.2522,-4.7523,108.2539,72.4762,3.6809,6.7353,64.7728,0,11.8582,-82.5921,-22.2091,-23.9546,20.436,0,0,-9.0689,39.7788,-0.5652,29.9936,5.0328,0,57.3561,-14.3354,143.0326,-6.1872,24.3784,-26.7372,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5194,89.9995,18.9064,22.0772,55.4997,0,30.6463,7.6833,0.9689,29.3533,36.8563,0,0,-100.6582,58.3145,3.9281,-14.1936,8.4782,0,51.3264,-4.7437,108.2893,72.4654,3.5792,6.6914,64.6779,0,11.9759,-82.6308,-22.1817,-23.8647,20.385,0,0,-8.9415,39.8021,-0.6068,30.0092,5.0117,0,57.3815,-14.4112,143.0621,-6.1559,24.3434,-26.7863,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.5222,90.0316,18.9365,22.0359,55.5346,0,30.5032,7.7184,0.9937,29.3575,36.9181,0,0,-100.7182,58.2239,3.86,-14.2682,8.4732,0,51.3693,-4.7381,108.31,72.459,3.5161,6.6646,64.6193,0,12.047,-82.6521,-22.1641,-23.8082,20.354,0,0,-8.8638,39.8166,-0.6313,30.0189,4.9985,0,57.3974,-14.4568,143.0795,-6.1392,24.3226,-26.8161,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_2,1.525,90.0495,18.9538,22.0126,55.5538,0,30.423,7.7388,1.0076,29.3577,36.9532,0,0,-100.7519,58.1738,3.8225,-14.3087,8.4717,0,51.3919,-4.7347,108.3211,72.4556,3.4806,6.6498,64.5866,0,12.086,-82.6629,-22.154,-23.7761,20.3368,0,0,-8.8209,39.8248,-0.6446,30.0245,4.991,0,57.4064,-14.4817,143.0888,-6.1312,24.3113,-26.8326,0.625,1.1806,1.1917,1.3056,1.3389,1.3778
1031_3,0,104.8851,-5.2679,7.1986,104.9038,0,42.3065,-18.5856,-1.3001,-12.4465,41.7818,0,0,-40.7576,37.7827,-3.5846,38.9639,4.3878,0,-9.2344,-6.477,-28.5279,104.5542,8.1039,7.4101,103.2725,0,11.8488,-85.575,-9.5136,9.9829,128.4822,0,0,-50.6168,29.1359,21.9592,27.7228,3.1026,0,6.1167,-2.1453,-18.2052,-15.6648,5.4323,-9.7709,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0028,104.973,-5.262,7.0691,104.8529,0,43.5327,-18.6453,-1.11,-11.9709,42.0359,0,0,-41.0301,37.9725,-2.2608,37.0375,3.3881,0,-9.31,-6.6939,-28.5896,104.7965,6.9743,7.3372,103.014,0,12.6344,-86.3897,-9.8875,9.0837,128.7273,0,0,-51.0288,29.4028,23.064,25.691,1.7474,0,6.2182,-2.1704,-18.2023,-15.8491,5.648,-9.8013,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0056,105.0635,-5.2544,6.9442,104.8237,0,44.712,-18.7111,-0.912,-11.5269,42.2937,0,0,-41.2778,38.1674,-0.9856,35.202,2.4468,0,-9.3839,-6.9139,-28.6487,105.0393,5.8874,7.259,102.7734,0,13.3815,-87.2277,-10.2578,8.2237,128.9833,0,0,-51.4385,29.6782,24.1392,23.7582,0.4523,0,6.3222,-2.1962,-18.1986,-16.0343,5.8665,-9.8294,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0083,105.1558,-5.2447,6.8289,104.8247,0,45.7948,-18.7831,-0.7075,-11.1371,42.5498,0,0,-41.4851,38.3644,0.1919,33.5374,1.6006,0,-9.4538,-7.1334,-28.7026,105.2771,4.8866,7.1755,102.5635,0,14.0584,-88.0769,-10.6148,7.4393,129.2477,0,0,-51.8353,29.9586,25.1478,22.0082,-0.7255,0,6.4273,-2.2224,-18.1939,-16.2167,6.0836,-9.8528,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0111,105.2488,-5.2321,6.7273,104.8625,0,46.7403,-18.8614,-0.4975,-10.82,42.7997,0,0,-41.6391,38.5606,1.2313,32.1093,0.8791,0,-9.5179,-7.3491,-28.7484,105.5051,4.0077,7.0871,102.3946,0,14.6392,-88.9265,-10.9505,6.761,129.5177,0,0,-52.21,30.2412,26.0594,20.51,-1.738,0,6.5321,-2.2486,-18.1882,-16.393,6.2961,-9.8694,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0139,105.3418,-5.216,6.6424,104.9412,0,47.5192,-18.9454,-0.2826,-10.5881,43.0393,0,0,-41.7304,38.7537,2.104,30.964,0.3016,0,-9.5751,-7.5584,-28.7836,105.7194,3.2765,6.9941,102.2739,0,15.1064,-89.7674,-11.2591,6.2105,129.7909,0,0,-52.5559,30.5236,26.8521,19.3123,-2.55,0,6.6357,-2.2744,-18.1812,-16.5608,6.5013,-9.8772,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0167,105.4341,-5.1959,6.5758,105.0621,0,48.1164,-19.0346,-0.0632,-10.4473,43.2659,0,0,-41.7543,38.9417,2.7949,30.1255,-0.1232,0,-9.6245,-7.7598,-28.8062,105.9177,2.707,6.897,102.2049,0,15.4514,-90.5927,-11.5378,5.7999,130.0646,0,0,-52.869,30.8039,27.5141,18.4401,-3.1411,0,6.7372,-2.2997,-18.173,-16.7185,6.6974,-9.8743,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0194,105.5254,-5.1713,6.5277,105.2237,0,48.5306,-19.1281,0.1603,-10.3966,43.4776,0,0,-41.7101,39.123,3.3028,29.5948,-0.3978,0,-9.6659,-7.9524,-28.8144,106.099,2.301,6.7969,102.1873,0,15.6751,-91.3974,-11.7866,5.5307,130.3362,0,0,-53.1479,31.0807,28.0439,17.8938,-3.5074,0,6.8361,-2.3241,-18.1634,-16.8654,6.8836,-9.8592,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0222,105.6151,-5.1417,6.4969,105.4214,0,48.774,-19.2249,0.3878,-10.4287,43.6738,0,0,-41.6019,39.2964,3.6392,29.3519,-0.5348,0,-9.6998,-8.1359,-28.8071,106.2635,2.0493,6.695,102.2169,0,15.7869,-92.1785,-12.0077,5.3952,130.6032,0,0,-53.3937,31.3533,28.4495,17.6509,-3.66,0,6.9322,-2.3475,-18.1525,-17.0014,7.0595,-9.8306,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.025,105.703,-5.1071,6.4808,105.6488,0,48.8695,-19.324,0.6191,-10.5307,43.8546,0,0,-41.4368,39.4614,3.8262,29.3591,-0.5549,0,-9.7266,-8.3108,-28.7836,106.4127,1.933,6.5928,102.2867,0,15.8032,-92.9344,-12.2055,5.3773,130.8631,0,0,-53.61,31.6212,28.7473,17.6696,-3.6239,0,7.0255,-2.3698,-18.1405,-17.1271,7.2255,-9.7878,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0278,105.789,-5.0676,6.4763,105.8976,0,48.8479,-19.4243,0.8539,-10.6862,44.0211,0,0,-41.2248,39.6173,3.8937,29.5665,-0.4847,0,-9.7474,-8.4779,-28.7436,106.5488,1.9267,6.4921,102.3876,0,15.7454,-93.6652,-12.3857,5.4554,131.1136,0,0,-53.8018,31.8844,28.9593,17.894,-3.4341,0,7.116,-2.3908,-18.1274,-17.2436,7.3823,-9.7302,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0306,105.8727,-5.0236,6.4794,106.1588,0,48.7441,-19.5251,1.0919,-10.8763,44.1748,0,0,-40.9773,39.7642,3.8755,29.9172,-0.3541,0,-9.7631,-8.6379,-28.6872,106.6748,2.0015,6.3948,102.5089,0,15.6369,-94.3718,-12.5546,5.6041,131.3529,0,0,-53.9752,32.1429,29.1112,18.2604,-3.1326,0,7.2039,-2.4106,-18.1133,-17.3519,7.5309,-9.6579,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0333,105.9539,-4.9758,6.4861,106.4234,0,48.5936,-19.6259,1.3328,-11.0821,44.3177,0,0,-40.7059,39.902,3.8061,30.3538,-0.1931,0,-9.7746,-8.7918,-28.6149,106.7939,2.1272,6.303,102.6401,0,15.5016,-95.0557,-12.7186,5.7974,131.5793,0,0,-54.1367,32.3971,29.2291,18.7033,-2.7641,0,7.2895,-2.4292,-18.0985,-17.4533,7.672,-9.5709,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0361,106.0323,-4.9252,6.4926,106.683,0,48.4293,-19.7268,1.5761,-11.2856,44.4522,0,0,-40.4215,40.031,3.7178,30.8228,-0.0297,0,-9.7825,-8.9404,-28.5273,106.9093,2.2762,6.2182,102.7711,0,15.3607,-95.7187,-12.8833,6.0109,131.7914,0,0,-54.2924,32.6471,29.3378,19.1613,-2.3721,0,7.3732,-2.4466,-18.0831,-17.5486,7.8065,-9.4698,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0389,106.1077,-4.873,6.4955,106.9305,0,48.2789,-19.8283,1.8211,-11.4715,44.5805,0,0,-40.1336,40.1513,3.6377,31.2793,0.1124,0,-9.7871,-9.084,-28.4253,107.0241,2.4247,6.1416,102.8933,0,15.2318,-96.3627,-13.0532,6.2234,131.9882,0,0,-54.4477,32.8932,29.4581,19.5821,-1.9957,0,7.4552,-2.463,-18.0672,-17.6386,7.9348,-9.3552,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0417,106.1794,-4.8207,6.4924,107.1606,0,48.1631,-19.9316,2.0673,-11.6275,44.705,0,0,-39.8493,40.2634,3.5864,31.6896,0.2151,0,-9.7884,-9.2229,-28.3096,107.1409,2.5549,6.0739,103.0003,0,15.1275,-96.9892,-13.2314,6.4185,132.1693,0,0,-54.6066,33.1356,29.6059,19.9256,-1.6669,0,7.5358,-2.4784,-18.0509,-17.7233,8.0569,-9.228,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0444,106.2471,-4.77,6.4815,107.3696,0,48.095,-20.0382,2.314,-11.7456,44.8278,0,0,-39.5733,40.3674,3.577,32.0321,0.2668,0,-9.786,-9.3569,-28.1812,107.2619,2.6552,6.0147,103.0877,0,15.0548,-97.5995,-13.4193,6.5852,132.3343,0,0,-54.7718,33.3741,29.7912,20.1662,-1.4086,0,7.6153,-2.493,-18.0343,-17.8027,8.1728,-9.0889,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0472,106.3102,-4.7226,6.4622,107.5562,0,48.0801,-20.1503,2.5608,-11.8212,44.9508,0,0,-39.3079,40.4637,3.6153,32.2979,0.2624,0,-9.779,-9.4857,-28.0409,107.3884,2.7207,5.9628,103.1537,0,15.0158,-98.1944,-13.6171,6.7181,132.4832,0,0,-54.9445,33.6088,30.0181,20.2926,-1.2341,0,7.6938,-2.5069,-18.0174,-17.8762,8.282,-8.939,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.05,106.368,-4.6804,6.4348,107.7203,0,48.1172,-20.2702,2.8073,-11.8535,45.0758,0,0,-39.0533,40.5524,3.7005,32.4886,0.2031,0,-9.7664,-9.6086,-27.8896,107.5215,2.752,5.9162,103.1988,0,15.0076,-98.774,-13.8232,6.8167,132.6164,0,0,-55.1242,33.8395,30.2851,20.307,-1.147,0,7.7717,-2.5202,-18.0002,-17.9428,8.384,-8.7791,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0528,106.4202,-4.6451,6.4004,107.8635,0,48.2001,-20.4004,3.0533,-11.8445,45.2041,0,0,-38.8078,40.6338,3.8265,32.6144,0.0957,0,-9.7468,-9.7253,-27.728,107.6612,2.7547,5.8717,103.2251,0,15.0243,-99.3381,-14.0352,6.8847,132.7343,0,0,-55.3094,34.0657,30.5861,20.2224,-1.1419,0,7.8491,-2.5331,-17.9828,-18.0018,8.4783,-8.6101,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0556,106.4663,-4.6184,6.3609,107.9884,0,48.3189,-20.5433,3.2989,-11.7986,45.337,0,0,-38.5685,40.7079,3.9835,32.6914,-0.0492,0,-9.7191,-9.8352,-27.5569,107.8073,2.7372,5.8258,103.2362,0,15.0577,-99.886,-14.2498,6.9291,132.8372,0,0,-55.4975,34.2872,30.912,20.0602,-1.2065,0,7.9264,-2.5457,-17.965,-18.0519,8.5644,-8.433,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0583,106.5061,-4.6019,6.3185,108.0982,0,48.462,-20.7011,3.5443,-11.7214,45.4752,0,0,-38.332,40.775,4.1599,32.7384,-0.2179,0,-9.682,-9.938,-27.3773,107.959,2.71,5.7745,103.2366,0,15.0985,-100.4167,-14.4635,6.9584,132.9258,0,0,-55.6855,34.5036,31.2517,19.8461,-1.3232,0,8.0039,-2.5581,-17.9469,-18.0924,8.6421,-8.2486,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0611,106.5396,-4.5967,6.2759,108.1962,0,48.6182,-20.8755,3.7902,-11.6191,45.6194,0,0,-38.0948,40.8351,4.3438,32.7743,-0.3956,0,-9.6346,-10.0339,-27.1898,108.1151,2.6837,5.7138,103.2312,0,15.138,-100.9288,-14.6727,6.9819,133.0005,0,0,-55.8699,34.7147,31.5935,19.607,-1.4716,0,8.0817,-2.5703,-17.9284,-18.1226,8.7115,-8.0577,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0639,106.5671,-4.604,6.2358,108.2855,0,48.7771,-21.0679,4.0372,-11.4979,45.7698,0,0,-37.8538,40.8882,4.5243,32.8157,-0.5676,0,-9.576,-10.123,-26.9953,108.2742,2.6679,5.64,103.2245,0,15.1688,-101.4207,-14.8741,7.0085,133.0616,0,0,-56.0476,34.9202,31.9266,19.3683,-1.6305,0,8.1602,-2.5825,-17.9095,-18.1419,8.7729,-7.8612,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0667,106.589,-4.6242,6.2005,108.3688,0,48.931,-21.2788,4.2864,-11.3632,45.9264,0,0,-37.6066,40.9345,4.6928,32.8756,-0.7206,0,-9.5059,-10.2061,-26.7948,108.4345,2.6703,5.5503,103.2206,0,15.1852,-101.8909,-15.065,7.0456,133.1092,0,0,-56.2157,35.1201,32.2419,19.1511,-1.7804,0,8.2396,-2.5946,-17.8901,-18.1502,8.8271,-7.6597,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0694,106.6062,-4.6578,6.1722,108.4482,0,49.0748,-21.5083,4.5387,-11.2196,46.0889,0,0,-37.352,40.9739,4.8434,32.9619,-0.8434,0,-9.4243,-10.284,-26.5891,108.5942,2.6961,5.443,103.2227,0,15.1839,-102.3377,-15.2433,7.099,133.1436,0,0,-56.3719,35.3143,32.5326,18.9709,-1.905,0,8.3201,-2.6067,-17.8702,-18.1478,8.8751,-7.4541,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0722,106.6197,-4.7048,6.1526,108.525,0,49.2063,-21.7557,4.7953,-11.0704,46.2569,0,0,-37.0895,41.0064,4.9732,33.0774,-0.9281,0,-9.3313,-10.3579,-26.3792,108.7515,2.7478,5.3175,103.2331,0,15.1639,-102.7596,-15.4075,7.1725,133.1647,0,0,-56.5149,35.5029,32.7948,18.8366,-1.9923,0,8.4018,-2.6189,-17.8498,-18.1351,8.9182,-7.2451,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.075,106.6306,-4.7647,6.1428,108.5997,0,49.3256,-22.0201,5.0572,-10.9181,46.4296,0,0,-36.8197,41.0319,5.0821,33.2205,-0.9701,0,-9.2276,-10.429,-26.1659,108.9044,2.8256,5.175,103.2527,0,15.1263,-103.1552,-15.5571,7.2676,133.1724,0,0,-56.6437,35.6861,33.0268,18.751,-2.0355,0,8.4849,-2.6311,-17.8289,-18.1128,8.9577,-7.0335,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0778,106.6402,-4.8369,6.1432,108.6724,0,49.4351,-22.2998,5.3251,-10.7638,46.6063,0,0,-36.5437,41.0504,5.1724,33.3854,-0.9682,0,-9.114,-10.4988,-25.9502,109.051,2.9272,5.018,103.2817,0,15.0734,-103.5232,-15.6921,7.3839,133.1664,0,0,-56.7586,35.8639,33.2297,18.7112,-2.0328,0,8.5694,-2.6434,-17.8074,-18.0818,8.995,-6.8199,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0806,106.65,-4.9205,6.1538,108.7426,0,49.5379,-22.5932,5.5998,-10.6081,46.7859,0,0,-36.2633,41.0616,5.248,33.5637,-0.9245,0,-8.9914,-10.5683,-25.7328,109.1897,3.0492,4.8502,103.3192,0,15.0092,-103.8625,-15.8128,7.5198,133.1465,0,0,-56.8602,36.0368,33.4062,18.71,-1.9874,0,8.6551,-2.6558,-17.7853,-18.043,9.0314,-6.605,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0833,106.6611,-5.0142,6.174,108.8094,0,49.6378,-22.8984,5.8816,-10.4511,46.9676,0,0,-35.9804,41.0654,5.314,33.7453,-0.8439,0,-8.8608,-10.6389,-25.5144,109.3187,3.1869,4.6765,103.3638,0,14.9377,-104.1722,-15.9201,7.6723,133.1125,0,0,-56.9498,36.2049,33.5605,18.7371,-1.906,0,8.742,-2.6684,-17.7624,-17.9973,9.0682,-6.3894,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0861,106.6746,-5.1165,6.2028,108.8718,0,49.7379,-23.2133,6.1703,-10.2926,47.1504,0,0,-35.6971,41.0616,5.3758,33.9201,-0.7335,0,-8.7233,-10.7112,-25.2956,109.4368,3.3356,4.5023,103.4135,0,14.8631,-104.4516,-16.015,7.8379,133.0639,0,0,-57.0289,36.3685,33.6971,18.7815,-1.7984,0,8.8298,-2.6812,-17.7387,-17.9456,9.1061,-6.1739,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0889,106.6915,-5.2259,6.2391,108.9291,0,49.8405,-23.5362,6.4657,-10.1326,47.3335,0,0,-35.4152,41.0499,5.4385,34.0788,-0.6019,0,-8.58,-10.786,-25.077,109.5428,3.4908,4.3334,103.4663,0,14.7892,-104.7003,-16.0986,8.0129,133.0008,0,0,-57.0993,36.5277,33.8208,18.8321,-1.6755,0,8.9185,-2.6942,-17.714,-17.8889,9.1458,-5.9588,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0917,106.7125,-5.3403,6.2814,108.9804,0,49.9465,-23.8657,6.7667,-9.9714,47.5162,0,0,-35.1363,41.0304,5.5064,34.2136,-0.4589,0,-8.4316,-10.8634,-24.859,109.6358,3.6488,4.1753,103.5201,0,14.7189,-104.9179,-16.1717,8.1939,132.9228,0,0,-57.163,36.6829,33.9358,18.8796,-1.5487,0,9.0077,-2.7076,-17.6884,-17.8278,9.1875,-5.7447,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0944,106.738,-5.4577,6.3284,109.0251,0,50.0553,-24.2004,7.0721,-9.8096,47.6981,0,0,-34.8615,41.0028,5.5829,34.3195,-0.3142,0,-8.2789,-10.9434,-24.6419,109.7152,3.8069,4.033,103.573,0,14.6541,-105.1042,-16.2351,8.3775,132.83,0,0,-57.2216,36.8341,34.0456,18.9171,-1.4283,0,9.0974,-2.7213,-17.6616,-17.7629,9.2312,-5.532,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.0972,106.7679,-5.5758,6.379,109.0629,0,50.1648,-24.5393,7.3801,-9.6485,47.8789,0,0,-34.5919,40.9671,5.6699,34.3938,-0.1774,0,-8.1226,-11.0256,-24.426,109.7807,3.9631,3.9104,103.6235,0,14.5958,-105.2591,-16.2892,8.5612,132.7224,0,0,-57.2767,36.9814,34.1523,18.9407,-1.3228,0,9.1873,-2.7356,-17.6337,-17.6946,9.2762,-5.3212,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.1,106.8022,-5.6923,6.432,109.0936,0,50.2715,-24.882,7.6886,-9.4897,48.0587,0,0,-34.3281,40.9235,5.7685,34.4368,-0.0572,0,-7.963,-11.1092,-24.2117,109.8323,4.1167,3.8104,103.6705,0,14.5439,-105.3828,-16.3343,8.7428,132.6002,0,0,-57.3294,37.1249,34.2571,18.9495,-1.2384,0,9.2772,-2.7503,-17.6049,-17.6232,9.3221,-5.1127,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.1028,106.8405,-5.8047,6.4868,109.1173,0,50.3713,-25.2282,7.9952,-9.3354,48.2377,0,0,-34.0707,40.8722,5.8786,34.4515,0.0391,0,-7.8004,-11.1935,-23.9994,109.8701,4.2676,3.7348,103.7133,0,14.4976,-105.4756,-16.3704,8.9208,132.4637,0,0,-57.3805,37.2645,34.3602,18.9451,-1.1784,0,9.3673,-2.7656,-17.5751,-17.5489,9.3677,-4.9068,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.1056,106.8823,-5.9102,6.5431,109.1341,0,50.46,-25.5777,8.297,-9.1882,48.4161,0,0,-33.8201,40.8135,5.9991,34.4428,0.1062,0,-7.6348,-11.2771,-23.7893,109.8949,4.4159,3.684,103.7518,0,14.4554,-105.538,-16.397,9.0938,132.3134,0,0,-57.4305,37.4003,34.4606,18.9315,-1.1437,0,9.4572,-2.7816,-17.5446,-17.4716,9.412,-4.7039,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.1083,106.9267,-6.0062,6.6007,109.1443,0,50.5333,-25.9308,8.5912,-9.0508,48.5945,0,0,-33.5768,40.7479,6.1285,34.4174,0.1404,0,-7.4662,-11.3589,-23.582,109.907,4.5621,3.6576,103.7861,0,14.4155,-105.5704,-16.4138,9.2609,132.1499,0,0,-57.4794,37.532,34.5568,18.9141,-1.1325,0,9.5472,-2.7983,-17.5139,-17.3913,9.4536,-4.5043,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
1031_3,0.1111,106.9731,-6.09,6.66,109.1482,0,50.588,-26.2877,8.8748,-8.9263,48.7735,0,0,-33.3413,40.676,6.2648,34.3829,0.1407,0,-7.2946,-11.4376,-23.3778,109.9074,4.7062,3.6542,103.8168,0,14.376,-105.5737,-16.4203,9.4212,131.9738,0,0,-57.5268,37.6594,34.6468,18.8987,-1.1414,0,9.6371,-2.8157,-17.4832,-17.3079,9.4915,-4.3083,0.0917,0.6639,0.6806,0.7917,0.825,0.8611
